1.506951000000000000e+09 1.829198034366097403e-03
1.506951300000000000e+09 1.987597411561958793e-03
1.506951600000000000e+09 1.928048517064739897e-03
1.506951900000000000e+09 1.112916981487632739e-03
1.506952200000000000e+09 9.934432984839425274e-04
1.506952500000000000e+09 4.566246838932919161e-04
1.506952800000000000e+09 4.010241110066203873e-04
1.506953100000000000e+09 3.771011989770478579e-04
1.506953400000000000e+09 -1.984720618927182656e-04
1.506953700000000000e+09 -7.537984735641600764e-04
1.506954000000000000e+09 -4.563076219294970315e-04
1.506954300000000000e+09 -1.984666452449213025e-04
1.506954600000000000e+09 -1.190900358226665290e-04
1.506954900000000000e+09 -6.548607636667203025e-04
1.506955200000000000e+09 -7.581216920370392742e-04
1.506955500000000000e+09 -1.130877141805153308e-03
1.506955800000000000e+09 -3.767295621486255186e-04
1.506956100000000000e+09 3.974179465227045682e-05
1.506956400000000000e+09 -5.160562232352505774e-04
1.506956700000000000e+09 -4.963862932426676977e-04
1.506957000000000000e+09 -2.778896525452712041e-04
1.506957300000000000e+09 -7.545468537722976876e-04
1.506957600000000000e+09 -4.369264885274448673e-04
1.506957900000000000e+09 -5.958404517480975215e-05
1.506958200000000000e+09 -4.567423706389739380e-04
1.506958500000000000e+09 -1.627773757985062630e-04
1.506958800000000000e+09 2.780385483358571719e-04
1.506959100000000000e+09 4.966328149647036838e-04
1.506959400000000000e+09 1.985824112462619695e-04
1.506959700000000000e+09 8.545091838967344700e-04
1.506960000000000000e+09 1.033219836802157232e-03
1.506960300000000000e+09 9.136966725873385542e-04
1.506960600000000000e+09 1.064440772695407489e-03
1.506960900000000000e+09 6.789654786103493933e-04
1.506961200000000000e+09 5.241157145230435077e-04
1.506961500000000000e+09 7.203418278891593474e-04
1.506961800000000000e+09 6.749976764957033026e-04
1.506962100000000000e+09 8.139717148161196292e-04
1.506962400000000000e+09 1.389530451372245068e-04
1.506962700000000000e+09 2.778619768475376617e-04
1.506963000000000000e+09 1.865348035183789221e-04
1.506963300000000000e+09 -7.931833700081103444e-05
1.506963600000000000e+09 1.507761520325168192e-05
1.506963900000000000e+09 7.381095337599674622e-05
1.506964200000000000e+09 3.965759331214790961e-05
1.506964500000000000e+09 1.587388747326112792e-04
1.506964800000000000e+09 3.770106934162242851e-04
1.506965100000000000e+09 2.380666517602936239e-04
1.506965400000000000e+09 7.938361018489104026e-05
1.506965700000000000e+09 3.966231444918477678e-05
1.506966000000000000e+09 1.108097180968492523e-05
1.506966300000000000e+09 2.579257213881636090e-04
1.506966600000000000e+09 3.372880779228815129e-04
1.506966900000000000e+09 7.935684035076384646e-05
1.506967200000000000e+09 3.372747029504186145e-04
1.506967500000000000e+09 -3.964815440871127805e-05
1.506967800000000000e+09 2.975892245453692908e-04
1.506968100000000000e+09 4.761710999503510067e-04
1.506968400000000000e+09 4.420834902616466167e-04
1.506968700000000000e+09 2.975065801009701971e-04
1.506969000000000000e+09 -7.934582244240040438e-05
1.506969300000000000e+09 -3.970553503629403735e-05
1.506969600000000000e+09 5.949187763376606597e-05
1.506969900000000000e+09 1.983091661692526486e-04
1.506970200000000000e+09 1.985355581424208538e-05
1.506970500000000000e+09 1.586885042705876714e-04
1.506970800000000000e+09 -1.983382318699877800e-04
1.506971100000000000e+09 -1.982989016164893314e-04
1.506971400000000000e+09 2.776416235577006120e-04
1.506971700000000000e+09 7.933553538321813647e-04
1.506972000000000000e+09 1.269165245472381187e-03
1.506972300000000000e+09 1.586582433049432694e-03
1.506972600000000000e+09 7.394092159103138329e-04
1.506972900000000000e+09 1.110401234257762937e-03
1.506973200000000000e+09 1.864640265236250372e-03
1.506973500000000000e+09 1.665932203912978693e-03
1.506973800000000000e+09 1.249191798200266490e-03
1.506974100000000000e+09 6.738809792647959540e-04
1.507037400000000000e+09 -5.941897777237414857e-04
1.507037700000000000e+09 -5.500584289792609383e-04
1.507038000000000000e+09 3.511655175059136269e-04
1.507038300000000000e+09 -4.753411346339886379e-04
1.507038600000000000e+09 -5.939646664135933563e-04
1.507038900000000000e+09 -3.960167267217373777e-04
1.507039200000000000e+09 -2.772182613042240007e-04
1.507039500000000000e+09 -2.377121753419642047e-04
1.507039800000000000e+09 1.058336218056066258e-04
1.507040100000000000e+09 3.524778162677932869e-05
1.507040400000000000e+09 1.188682485131486999e-04
1.507040700000000000e+09 7.922088257616977103e-05
1.507041000000000000e+09 -2.773885524380848011e-04
1.507041300000000000e+09 -3.366931725394817221e-04
1.507041600000000000e+09 -3.965677064998729406e-05
1.507041900000000000e+09 -3.959788858010071522e-05
1.507042200000000000e+09 3.895474537372045631e-04
1.507042500000000000e+09 1.782882406360375427e-04
1.507042800000000000e+09 1.386832922181113759e-04
1.507043100000000000e+09 2.774325324352844291e-04
1.507043400000000000e+09 7.530515764129219747e-04
1.507043700000000000e+09 5.211129346907039661e-04
1.507044000000000000e+09 3.566228163880413859e-04
1.507044300000000000e+09 5.150952221835147782e-04
1.507044600000000000e+09 2.970940993425319476e-04
1.507044900000000000e+09 3.763393413034332724e-04
1.507045200000000000e+09 2.773281236587710197e-04
1.507045500000000000e+09 3.169519032286682858e-04
1.507045800000000000e+09 1.980318881498188688e-04
1.507046100000000000e+09 2.514761608334303844e-04
1.507046400000000000e+09 2.772072712065032363e-04
1.507046700000000000e+09 7.915813929071369159e-05
1.507047000000000000e+09 7.922170565954900212e-05
1.507047300000000000e+09 1.980083633608131777e-04
1.507047600000000000e+09 4.158164214915771595e-04
1.507047900000000000e+09 1.782176243270150451e-04
1.507048200000000000e+09 -3.963478718682633684e-05
1.507048500000000000e+09 0.000000000000000000e+00
1.507048800000000000e+09 -3.957280223532144703e-05
1.507049100000000000e+09 -1.975775780505006907e-05
1.507049400000000000e+09 0.000000000000000000e+00
1.507049700000000000e+09 -2.375388318901494600e-04
1.507050000000000000e+09 -2.968882786151816333e-04
1.507050300000000000e+09 1.975814818178101007e-05
1.507050600000000000e+09 1.584245901065095552e-04
1.507050900000000000e+09 1.584245901065095552e-04
1.507051200000000000e+09 1.979926792856634421e-04
1.507051500000000000e+09 2.375811579531372786e-04
1.507051800000000000e+09 2.574048300021392066e-04
1.507052100000000000e+09 3.959719746349232850e-04
1.507052400000000000e+09 3.365531662764542631e-04
1.507052700000000000e+09 6.335775178709646127e-04
1.507053000000000000e+09 5.147077435665448064e-04
1.507053300000000000e+09 4.553230355939241747e-04
1.507053600000000000e+09 4.354735063090142688e-04
1.507053900000000000e+09 2.177108633008018046e-04
1.507054200000000000e+09 3.761009530831582737e-04
1.507054500000000000e+09 3.958756450344047551e-04
1.507054800000000000e+09 2.771250319526519235e-04
1.507055100000000000e+09 -3.955087834051074225e-05
1.507055400000000000e+09 -1.187686964843059911e-04
1.507055700000000000e+09 -1.781334273717183336e-04
1.507056000000000000e+09 -1.583180082266322231e-04
1.507056300000000000e+09 2.375334210671375956e-04
1.507056600000000000e+09 3.957055829690858673e-04
1.507056900000000000e+09 6.133221689941237287e-04
1.507057200000000000e+09 4.748708537265500240e-04
1.507057500000000000e+09 1.385241274731718875e-04
1.507057800000000000e+09 4.254924443991559002e-04
1.507058100000000000e+09 7.520381792849306635e-04
1.507058400000000000e+09 7.917153839365198564e-05
1.507058700000000000e+09 6.330908910205934603e-04
1.507059000000000000e+09 -6.328905714998445120e-04
1.507059300000000000e+09 -1.008422670538799970e-03
1.507059600000000000e+09 -5.933068230404847654e-04
1.507059900000000000e+09 3.363001405698451407e-04
1.507060200000000000e+09 1.720320339342329419e-04
1.507060500000000000e+09 -2.072404777707648194e-04
1.507123800000000000e+09 3.166006976205171242e-04
1.507124100000000000e+09 -5.140571302783003560e-04
1.507124400000000000e+09 6.332913756406099992e-04
1.507124700000000000e+09 7.917512900690315547e-04
1.507125000000000000e+09 5.144843748092764457e-04
1.507125300000000000e+09 -3.124668792350293600e-04
1.507125600000000000e+09 -2.610212527426325479e-04
1.507125900000000000e+09 2.072834352888630605e-04
1.507126200000000000e+09 1.408345700877333684e-04
1.507126500000000000e+09 5.539265118525982246e-04
1.507126800000000000e+09 5.142801782718198211e-04
1.507127100000000000e+09 4.350342076426816362e-04
1.507127400000000000e+09 5.538169760144207032e-04
1.507127700000000000e+09 7.478123349671239595e-04
1.507128000000000000e+09 7.318954722388415490e-04
1.507128300000000000e+09 9.887676143844892351e-04
1.507128600000000000e+09 9.173177864527648495e-04
1.507128900000000000e+09 8.897138578862762159e-04
1.507129200000000000e+09 8.303286232309581294e-04
1.507129500000000000e+09 8.302958128669768456e-04
1.507129800000000000e+09 1.146596106906150325e-03
1.507130100000000000e+09 1.423377403755532455e-03
1.507130400000000000e+09 1.225529007051751051e-03
1.507130700000000000e+09 7.902206769767605721e-04
1.507131000000000000e+09 1.076881681590036166e-03
1.507131300000000000e+09 1.165516974871882994e-03
1.507131600000000000e+09 1.066602174629061039e-03
1.507131900000000000e+09 8.690891255178634367e-04
1.507132200000000000e+09 3.159380407116163525e-04
1.507132500000000000e+09 7.898086132884785115e-05
1.507132800000000000e+09 -7.892685029387003226e-05
1.507133100000000000e+09 -4.342872330819202986e-04
1.507133400000000000e+09 -1.973986508221337033e-04
1.507133700000000000e+09 -6.696645511103938020e-04
1.507134000000000000e+09 -4.735403317985831251e-04
1.507134300000000000e+09 -3.552113106797261111e-04
1.507134600000000000e+09 -2.368636315471794873e-04
1.507134900000000000e+09 -5.922193188556690302e-04
1.507135200000000000e+09 -1.579866689860320861e-04
1.507135500000000000e+09 1.777921993701969683e-04
1.507135800000000000e+09 -4.738020997795411304e-04
1.507136100000000000e+09 -8.699843411255070436e-04
1.507136400000000000e+09 -1.144951387912374052e-03
1.507136700000000000e+09 -1.342486638543749500e-03
1.507137000000000000e+09 -6.712927075414043543e-04
1.507137300000000000e+09 -2.409219093552072977e-04
1.507137600000000000e+09 -3.159630016545955655e-04
1.507137900000000000e+09 -5.331612691118481351e-04
1.507138200000000000e+09 -2.764954791752982644e-04
1.507138500000000000e+09 2.766978607118275590e-04
1.507138800000000000e+09 1.185769344460574359e-04
1.507139100000000000e+09 4.744806051151240212e-04
1.507139400000000000e+09 -1.185997440126262958e-04
1.507139700000000000e+09 -1.936521523815404322e-04
1.507140000000000000e+09 -3.160628658263053836e-04
1.507140300000000000e+09 -3.948993235824982406e-05
1.507140600000000000e+09 3.342740115943598767e-04
1.507140900000000000e+09 2.765610278303576308e-04
1.507141200000000000e+09 5.533135217943296880e-04
1.507141500000000000e+09 4.741952805389360037e-04
1.507141800000000000e+09 5.137720765961972802e-04
1.507142100000000000e+09 7.113813600474472310e-04
1.507142400000000000e+09 8.299348697409225650e-04
1.507142700000000000e+09 3.753801960477698429e-04
1.507143000000000000e+09 6.081705819038774052e-05
1.507143300000000000e+09 0.000000000000000000e+00
1.507143600000000000e+09 -2.765339042741787878e-04
1.507143900000000000e+09 -4.739705259524384928e-04
1.507144200000000000e+09 -5.529857039182628498e-04
1.507144500000000000e+09 -1.974688078223429955e-04
1.507144800000000000e+09 1.224077230379982950e-03
1.507145100000000000e+09 1.678692788130042857e-03
1.507145400000000000e+09 1.994726414918712720e-03
1.507145700000000000e+09 2.093615611595156523e-03
1.507146000000000000e+09 2.647272427357405533e-03
1.507146300000000000e+09 2.133939061926604097e-03
1.507146600000000000e+09 2.272445761436037159e-03
1.507146900000000000e+09 2.014435006219006397e-03
1.507210200000000000e+09 5.916120709803518452e-04
1.507210500000000000e+09 7.097502817401402098e-04
1.507210800000000000e+09 2.562429905361707227e-04
1.507211100000000000e+09 1.379835348469526934e-04
1.507211400000000000e+09 -1.969884696202406360e-04
1.507211700000000000e+09 8.675469217247488984e-04
1.507212000000000000e+09 9.661102111717667640e-04
1.507212300000000000e+09 4.927467818076625150e-04
1.507212600000000000e+09 3.152677078119836551e-04
1.507212900000000000e+09 -3.938256318070099127e-05
1.507213200000000000e+09 4.039303378022829349e-04
1.507213500000000000e+09 1.773571511136662338e-04
1.507213800000000000e+09 3.547212782668562880e-04
1.507214100000000000e+09 3.943802734829304768e-05
1.507214400000000000e+09 9.689646396426887520e-05
1.507214700000000000e+09 4.531254170834220218e-04
1.507215000000000000e+09 7.486600986352787146e-04
1.507215300000000000e+09 9.063156545960904253e-04
1.507215600000000000e+09 9.750044211822572748e-04
1.507215900000000000e+09 1.497497206173203921e-03
1.507216200000000000e+09 1.620569953641126659e-03
1.507216500000000000e+09 1.694085034171566306e-03
1.507216800000000000e+09 1.636201531368675077e-03
1.507217100000000000e+09 1.496553582044590769e-03
1.507217400000000000e+09 1.574963233334836232e-03
1.507217700000000000e+09 1.811050054595142456e-03
1.507218000000000000e+09 1.908774911809629771e-03
1.507218300000000000e+09 1.377217692438037489e-03
1.507218600000000000e+09 9.783318023202092206e-04
1.507218900000000000e+09 8.063002204707903076e-04
1.507219200000000000e+09 4.522611829034239861e-04
1.507219500000000000e+09 7.471586281011521891e-04
1.507219800000000000e+09 2.555328255309241570e-04
1.507220100000000000e+09 -2.354240520269224035e-04
1.507220400000000000e+09 -2.553370998152892923e-04
1.507220700000000000e+09 2.946950631592670788e-04
1.507221000000000000e+09 1.768378831958905550e-04
1.507221300000000000e+09 2.554575109094958663e-04
1.507221600000000000e+09 6.092599596729808553e-04
1.507221900000000000e+09 3.536340757910316768e-04
1.507222200000000000e+09 2.161279419845563154e-04
1.507222500000000000e+09 7.071582226036987606e-04
1.507222800000000000e+09 -1.178687672167555434e-04
1.507223100000000000e+09 -3.342889469700738303e-04
1.507223400000000000e+09 -1.966516459983580489e-05
1.507223700000000000e+09 -3.932801138206709624e-05
1.507224000000000000e+09 -2.946140358323079411e-04
1.507224300000000000e+09 -3.928278057834244663e-04
1.507224600000000000e+09 -3.927114670310150046e-05
1.507224900000000000e+09 -4.320866115185006961e-04
1.507225200000000000e+09 3.933419440849128534e-05
1.507225500000000000e+09 -2.354056445188490443e-04
1.507225800000000000e+09 -9.820784473235644185e-05
1.507226100000000000e+09 -1.374735926897852067e-04
1.507226400000000000e+09 9.821363311957043152e-05
1.507226700000000000e+09 1.446251172456669565e-04
1.507227000000000000e+09 3.927268898662461538e-05
1.507227300000000000e+09 3.143860992294023049e-04
1.507227600000000000e+09 6.679954625954387382e-04
1.507227900000000000e+09 7.468062368276573437e-04
1.507228200000000000e+09 4.125974065065651786e-04
1.507228500000000000e+09 4.125974065065651786e-04
1.507228800000000000e+09 3.143366971096739348e-04
1.507229100000000000e+09 -2.673858827328956522e-05
1.507229400000000000e+09 3.927114670299047816e-05
1.507229700000000000e+09 0.000000000000000000e+00
1.507230000000000000e+09 -3.141515350044699062e-04
1.507230300000000000e+09 -1.570766507087428820e-04
1.507230600000000000e+09 -2.356727086267884630e-04
1.507230900000000000e+09 2.749315143619757151e-04
1.507231200000000000e+09 -1.806793125004091394e-03
1.507231500000000000e+09 -9.429501377343774138e-04
1.507231800000000000e+09 -8.840157541259996421e-04
1.507232100000000000e+09 -1.296412599089968865e-03
1.507232400000000000e+09 -1.453354994604194594e-03
1.507232700000000000e+09 -1.021368417897905445e-03
1.507233000000000000e+09 -3.536523462546181662e-04
1.507233300000000000e+09 -1.178039662905638885e-03
1.507296600000000000e+09 9.443600903626947485e-04
1.507296900000000000e+09 1.966533642097090251e-04
1.507297200000000000e+09 4.522100506083592819e-04
1.507297500000000000e+09 8.260225555416500498e-04
1.507297800000000000e+09 3.146476147795063127e-04
1.507298100000000000e+09 -7.864297517289342565e-04
1.507298400000000000e+09 -1.061152464111869698e-03
1.507298700000000000e+09 -8.256603453027366868e-04
1.507299000000000000e+09 -1.395588058157204436e-03
1.507299300000000000e+09 -1.218987136106797209e-03
1.507299600000000000e+09 -1.336463624401540429e-03
1.507299900000000000e+09 -1.690023535586782089e-03
1.507300200000000000e+09 -1.022433102758291135e-03
1.507300500000000000e+09 6.887501874253132428e-05
1.507300800000000000e+09 -1.420455398241093903e-04
